D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_42_212.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_42_212.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_42_212.jpg, -0.1353081, 1, 0, 30.1913
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_42_316.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_42_316.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_42_316.jpg, 0, 1, 0, 30.18981
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_42_421.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_42_421.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_42_421.jpg, 0, 1, 0, 30.19025
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_42_525.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_42_525.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_42_525.jpg, -0.06228998, 1, 0, 30.1888
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_42_630.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_42_630.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_42_630.jpg, -0.3490153, 1, 0, 30.16488
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_42_731.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_42_731.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_42_731.jpg, -0.1311284, 1, 0, 30.19123
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_42_837.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_42_837.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_42_837.jpg, 0, 1, 0, 30.18982
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_42_943.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_42_943.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_42_943.jpg, 0, 1, 0, 30.19026
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_044.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_044.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_044.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_149.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_149.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_149.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_249.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_249.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_249.jpg, 0, 1, 0, 30.19023
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_355.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_355.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_355.jpg, -0.07076187, 1, 0, 30.18906
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_456.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_456.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_456.jpg, -0.1079741, 1, 0, 30.19011
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_562.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_562.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_562.jpg, 0, 1, 0, 30.19005
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_665.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_665.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_665.jpg, 0, 1, 0, 30.19026
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_772.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_772.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_772.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_877.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_877.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_877.jpg, -0.3147181, 1, 0, 30.16825
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_43_979.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_43_979.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_43_979.jpg, -0.009103354, 1, 0, 30.18982
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_44_079.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_44_079.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_44_079.jpg, 0, 1, 0, 30.19006
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_44_181.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_44_181.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_44_181.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_44_283.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_44_283.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_44_283.jpg, -0.1092148, 1, 0, 30.18771
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_44_390.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_44_390.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_44_390.jpg, -0.3578354, 1, 0, 30.16662
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_44_490.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_44_490.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_44_490.jpg, -0.07525212, 1, 0, 30.19115
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_44_593.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_44_593.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_44_593.jpg, 0, 1, 0, 30.18985
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_44_696.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_44_696.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_44_696.jpg, 0, 1, 0, 30.19028
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_44_800.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_44_800.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_44_800.jpg, -0.02566658, 1, 0, 30.19025
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_44_903.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_44_903.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_44_903.jpg, -0.1635073, 1, 0, 30.18534
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_003.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_003.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_003.jpg, 0, 1, 0, 30.19009
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_108.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_108.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_108.jpg, 0, 1, 0, 30.19038
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_211.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_211.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_211.jpg, -0.07866374, 1, 0, 30.1891
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_311.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_311.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_311.jpg, 0, 1, 0, 30.18962
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_419.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_419.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_419.jpg, 0, 1, 0, 30.19031
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_519.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_519.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_519.jpg, 0, 1, 0, 30.19031
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_623.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_623.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_623.jpg, -0.2852884, 1, 0, 30.1722
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_724.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_724.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_724.jpg, -0.4935582, 1, 0, 30.15172
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_826.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_826.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_826.jpg, -0.1906212, 1, 0, 30.19353
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_45_929.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_45_929.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_45_929.jpg, 0, 1, 0, 30.18863
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_032.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_032.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_032.jpg, 0, 1, 0, 30.1901
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_133.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_133.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_133.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_236.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_236.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_236.jpg, 0, 1, 0, 30.19033
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_342.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_342.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_342.jpg, 0.02391383, 1, 0, 30.19023
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_464.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_464.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_464.jpg, 0, 1, 0, 30.19031
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_563.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_563.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_563.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_663.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_663.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_663.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_763.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_763.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_763.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_872.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_872.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_872.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_46_974.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_46_974.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_46_974.jpg, 0, 1, 0, 30.19031
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_47_074.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_47_074.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_47_074.jpg, 0, 1, 0, 30.19056
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_47_177.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_47_177.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_47_177.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_47_281.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_47_281.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_47_281.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_47_383.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_47_383.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_47_383.jpg, -0.3042836, 1, 0, 30.16943
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_47_486.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_47_486.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_47_486.jpg, -0.0406494, 1, 0, 30.19062
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_47_589.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_47_589.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_47_589.jpg, 0, 1, 0, 30.18998
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_47_695.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_47_695.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_47_695.jpg, 0, 1, 0, 30.19028
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_47_799.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_47_799.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_47_799.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_47_902.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_47_902.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_47_902.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_004.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_004.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_004.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_109.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_109.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_109.jpg, -0.272473, 1, 0, 30.1739
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_216.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_216.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_216.jpg, -0.3254104, 1, 0, 30.18434
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_318.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_318.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_318.jpg, -0.01742845, 1, 0, 30.18808
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_422.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_422.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_422.jpg, 0, 1, 0, 30.18969
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_528.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_528.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_528.jpg, 0, 1, 0, 30.19026
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_633.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_633.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_633.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_735.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_735.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_735.jpg, 0, 1, 0, 30.19031
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_839.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_839.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_839.jpg, 0.1379807, 1, 0, 30.18524
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_48_938.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_48_938.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_48_938.jpg, 0, 1, 0, 30.19003
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_046.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_046.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_046.jpg, 0, 1, 0, 30.18997
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_148.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_148.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_148.jpg, 0, 1, 0, 30.18999
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_254.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_254.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_254.jpg, 0, 1, 0, 30.19
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_358.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_358.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_358.jpg, 0, 1, 0, 30.19044
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_462.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_462.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_462.jpg, 0, 1, 0, 30.18995
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_564.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_564.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_564.jpg, 0, 1, 0, 30.19063
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_670.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_670.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_670.jpg, 0, 1, 0, 30.19046
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_775.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_775.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_775.jpg, 0, 1, 0, 30.19046
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_878.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_878.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_878.jpg, 0, 1, 0, 30.19035
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_49_982.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_49_982.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_49_982.jpg, 0, 1, 0, 30.19023
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_50_086.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_50_086.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_50_086.jpg, 0, 1, 0, 30.19024
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_50_188.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_50_188.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_50_188.jpg, -0.2826891, 1, 0, 30.17205
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_50_290.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_50_290.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_50_290.jpg, -0.04409688, 1, 0, 30.1906
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_50_391.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_50_391.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_50_391.jpg, 0, 1, 0, 30.19006
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_50_492.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_50_492.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_50_492.jpg, 0, 1, 0, 30.19027
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_50_595.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_50_595.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_50_595.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_50_701.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_50_701.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_50_701.jpg, 0, 1, 0, 30.19031
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_50_807.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_50_807.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_50_807.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_50_908.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_50_908.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_50_908.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_013.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_013.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_013.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_119.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_119.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_119.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_222.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_222.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_222.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_325.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_325.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_325.jpg, -0.2846313, 1, 0, 30.17246
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_426.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_426.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_426.jpg, -0.03642542, 1, 0, 30.19051
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_531.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_531.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_531.jpg, 0, 1, 0, 30.19003
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_631.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_631.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_631.jpg, 0, 1, 0, 30.19027
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_732.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_732.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_732.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_836.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_836.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_836.jpg, 0, 1, 0, 30.19026
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_51_939.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_51_939.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_51_939.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_039.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_039.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_039.jpg, 0, 1, 0, 30.19031
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_142.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_142.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_142.jpg, 0, 1, 0, 30.19029
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_247.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_247.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_247.jpg, -0.02059095, 1, 0, 30.1902
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_351.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_351.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_351.jpg, -0.1580375, 1, 0, 30.18624
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_455.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_455.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_455.jpg, 0, 1, 0, 30.19006
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_558.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_558.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_558.jpg, 0, 1, 0, 30.19025
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_658.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_658.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_658.jpg, 0, 1, 0, 30.1903
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_765.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_765.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_765.jpg, -0.08513714, 1, 0, 30.18866
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_869.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_869.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_869.jpg, -0.1615959, 1, 0, 30.18804
D:\Jupyter\data_driving\IMG\center_2019_03_14_14_00_52_981.jpg, D:\Jupyter\data_driving\IMG\left_2019_03_14_14_00_52_981.jpg, D:\Jupyter\data_driving\IMG\right_2019_03_14_14_00_52_981.jpg, 0, 1, 0, 30.18996
